doc_id,document,top_k,category,input_data,answer,python_output,yaml_output
2777cd26b2c257843273fe41ad4c5b8cdf1b1b75,document : Understanding Humans in Crowded Scenes : Deep Nested Adversarial Learning and A New Benchmark for Multi - Human Parsing,1,"['Task', 'Method']",document : Understanding Humans in Crowded Scenes : Deep Nested Adversarial Learning and A New Benchmark for Multi - Human Parsing,"{'Task': ['Understanding Humans in Crowded Scenes', 'Multi - Human Parsing']}","{'task': ['Deep Nested Adversarial Learning', 'Multi- Human Parsing', 'Benchmark']}","tasks:
- name: Deep Nested Adversarial Learning
  description: A machine learning approach using adversarial learning for multi-human parsing in crowded scenes.
- name: Multi-Human Parsing
  description: The task of identifying and separating individual humans in a crowded scene and determining their relationships with each other.
- name: Benchmarking
  description: The process of establishing a standard or reference for evaluating the performance of multi-human parsing algorithms."
27a99c21a1324f087b2f144adc119f04137dfd87,document : Deep Fried Convnets,1,"['Task', 'Method']",document : Deep Fried Convnets,{'Task': []},"Based on the given document title ""Deep Fried Convnets"", it does not contain any explicit task names. Therefore, the output would be an empty list:

{'task': []}

However, if there were task names mentioned in the document, they would be extracted as follows:

```python
{'task': ['Task1', 'Task2', 'Task3']}
```

Replace 'Task1', 'Task2', 'Task3' with the actual task names found in the document.","task:
  - name: Document Processing
  - sub_tasks:
    - name: Text Extraction
      description: Extracting the document title for processing
      input: ""Deep Fried Convnets""
      output: ""Deep Fried Convnets""
    - name: Entity Extraction
      description: Identifying and extracting entities related to tasks in the document
      input: ""Deep Fried Convnets""
      output:
        - name: Document
          type: TEXT
          value: ""Deep Fried Convnets""
        - name: Task
          type: TEXT
          value: ""Deep Fried Convnets""
          sub_type: DOCUMENT_TITLE
  - name: Entity Analysis
    description: Analyzing the extracted entities to identify tasks
    input: [{""name"": ""Document"", ""type"": ""TEXT"", ""value"": ""Deep Fried Convnets""}, {""name"": ""Task"", ""type"": ""TEXT"", ""value"": ""Deep Fried Convnets"", ""sub_type"": ""DOCUMENT_TITLE""}]
    output: [{""name"": ""Tasks"", ""type"": ""LIST"", ""value"": [""Deep Fried Convnets""]}]"
27aa0f3ec934925265f93fac7ff1cd1d70ceb618,Strong Baselines for Neural Semi - supervised Learning under Domain Shift,1,"['Task', 'Method']",Strong Baselines for Neural Semi - supervised Learning under Domain Shift,"{'Task': ['Neural Semi - supervised Learning', 'Domain Shift']}","Based on the given document title, it can be inferred that the tasks mentioned in the document are related to Neural Semi-supervised Learning under Domain Shift. Here's the corresponding Python dictionary:

```python
{'task': ['Neural Semi-supervised Learning', 'Domain Shift']}
```","task:
  - name: ""Neural Semi-supervised Learning""
    type: ""Machine Learning""
  - name: ""Domain Shift""
    type: ""Computer Vision or NLP""
  - name: ""Baselines""
    type: ""Research"""
2a86bcdfb1d817ddb76ba202319f8267a36c0f62,document : PCL : Proposal Cluster Learning for Weakly Supervised Object Detection,1,"['Task', 'Method']",document : PCL : Proposal Cluster Learning for Weakly Supervised Object Detection,{'Task': ['Weakly Supervised Object Detection']},"{'task': ['Proposal Cluster Learning', 'Weakly Supervised Object Detection']}","task:
  - name: Proposal Cluster Learning
  - description: The proposed method is called Proposal Cluster Learning (PCL) for Weakly Supervised Object Detection.
  - type: Research

task:
  - name: Weakly Supervised Object Detection
  - description: The document discusses a method for Weakly Supervised Object Detection using Proposal Cluster Learning (PCL).
  - type: Computer Vision

task:
  - name: Object Detection
  - description: The objective of the research is to develop a method for Object Detection using Weakly Supervised learning and Proposal Cluster Learning (PCL).
  - type: Computer Vision, Machine Learning"
2f04ba0f74df046b0080ca78e56898bd4847898b,document : Aggregate Channel Features for Multi - view Face Detection,1,"['Task', 'Method']",document : Aggregate Channel Features for Multi - view Face Detection,{'Task': ['Multi - view Face Detection']},"{'task': ['Aggregate Channel Features', 'Multi-view Face Detection']}","task:
  - name: Aggregate Channel Features
  - description: Process of combining features from different channels for Multi-view Face Detection."
2f56b1ac5b9faac9527b6814778925e9242cf5fd,document : Training Region - based Object Detectors with Online Hard Example Mining,1,"['Task', 'Method']",document : Training Region - based Object Detectors with Online Hard Example Mining,{'Task': []},"Based on the given document title, the following entities reflecting the tasks can be identified:

```python
{'task': ['Training', 'Region-based Object Detectors', 'Online Hard Example Mining']}
```

So the output will be:

```python
{'task': ['Training', 'Region-based Object Detectors', 'Online Hard Example Mining']}
```","task:
  - name: Training Region-based Object Detectors
  - name: Online Hard Example Mining"
2f97ee95cad6a1f13596b108072b846c6f747d4e,document : The Microsoft 2016 Conversational Speech Recognition System,1,"['Task', 'Method']",document : The Microsoft 2016 Conversational Speech Recognition System,{'Task': []},"Based on the given document, there is no explicit mention of tasks or task names. Therefore, an empty list will be returned as the value for the 'task' key in the dictionary.

{'task': []}","task:
  - name: Developing Conversational Speech Recognition System
  - year: 2016
  - company: Microsoft"
322a7dad274f440a92548faa8f2b2be666b2d01f,document : Pyramid Scene Parsing Network,1,"['Task', 'Method']",document : Pyramid Scene Parsing Network,{'Task': []},"Based on the given document title, there seems to be only one task mentioned which is ""Pyramid Scene Parsing Network"". Here's the Python dictionary representation:

```python
{'task': ['Pyramid Scene Parsing Network']}
```","task:
  - name: Pyramid Scene Parsing
    type: Network
    sub_tasks:
      - name: Scene Parsing
      - name: Network Architecture
      - name: Training
      - name: Inference
      - name: Post-processing
      - name: Evaluation"
325af39d281d5903a269c01fab8f53d7400a4c49,document : ArtTrack : Articulated Multi - person Tracking in the Wild,1,"['Task', 'Method']",document : ArtTrack : Articulated Multi - person Tracking in the Wild,{'Task': []},"{'task': ['Articulated Multi-person Tracking', 'in the Wild']}","task:
  - name: Articulated Multi-person Tracking
    description: Tracking multiple persons in the wild with articulated body models."
33261d252218007147a71e40f8367ed152fa2fe0,Question Answering with Subgraph Embeddings,1,"['Task', 'Method']",Question Answering with Subgraph Embeddings,{'Task': ['Question Answering']},"Based on the given document title, the following entities reflecting the tasks can be identified:

```python
{'task': ['Question Answering', 'Subgraph Embeddings']}
```","task:
  - name: ""Question Answering""
  - type: ""Natural Language Processing""
  - sub_tasks:
    - name: ""Information Retrieval""
    - name: ""Text Classification""
    - name: ""Named Entity Recognition""
    - name: ""Dependency Parsing""
    - name: ""Coreference Resolution""
    - name: ""Semantic Role Labeling""
    - name: ""Question Understanding""
    - name: ""Answer Extraction""
    - name: ""Answer Validation""
  - techniques:
    - name: ""Subgraph Embeddings""
    - name: ""Graph Neural Networks""
    - name: ""Graph Convolutional Networks""
    - name: ""Graph Attention Networks"""
3448e6a5039417dc1ae890efeca3bef5390ace7c,document : [,1,"['Task', 'Method']",document : [,{'Task': []},"I'm an AI language model and I don't have the ability to directly process documents or extract entities from them. However, I can give you an example of how you might extract task entities from a given document using Python and a Natural Language Processing (NLP) library like spaCy or NLTK.

Here's an example using spaCy:

```python
import spacy

nlp = spacy.load(""en_core_web_sm"")

document = [""Your document text goes here""]
doc = nlp("" "".join(document))

task_entities = []

for ent in doc.ents:
    if ent.label_ == ""TASK"":
        task_entities.append(ent.text)

output = {'task': task_entities}
print(output)
```

In this example, we first load the English language model from spaCy. We then process the document text by joining all the words into a single string and passing it to the `nlp` function. We then iterate through all the named entities in the document and check if their label is ""TASK"". If so, we add the text of the entity to our list of task entities. Finally, we create a Python dictionary with the key ""task"" and the value being our list of task entities, and print the output.

Note that in order for this code to work, you need to have spaCy installed and the English language model downloaded. You can install spaCy using pip:

```bash
pip install spacy
```

And you can download the English language model using the following command:

```bash
python -m spacy download en_core_web_sm
```","tasks:
- title: Review and approve budget report
  description: Review and approve the monthly budget report submitted by the finance team.
- title: Schedule team meeting
  description: Coordinate with team members to schedule a weekly or bi-weekly meeting.
- title: Respond to customer emails
  description: Review and respond to customer emails in a timely and professional manner.
- title: Update project status
  description: Update the project status report with the latest information and share it with stakeholders.
- title: Conduct performance reviews
  description: Conduct regular performance reviews for team members and provide feedback and recommendations for improvement.
- title: Prepare and present reports
  description: Prepare and present reports to stakeholders on project progress, financial performance, and other key metrics.
- title: Manage vendor relationships
  description: Manage relationships with vendors, negotiate contracts, and ensure timely delivery of goods and services.
- title: Collaborate on projects
  description: Collaborate with cross-functional teams on projects, providing expertise and guidance as needed.
- title: Attend industry events
  description: Attend industry events and conferences to stay informed about the latest trends and best practices.
- title: Provide mentorship and coaching
  description: Provide mentorship and coaching to junior team members to help them develop their skills and advance in their careers."
35734e8724559fb0d494e5cba6a28ad7a3d5dd4d,document : Explaining and Harnessing Adversarial Examples,1,"['Task', 'Method']",document : Explaining and Harnessing Adversarial Examples,{'Task': []},"I'm an AI language model and I don't have the ability to directly process documents or extract entities from them. However, I can give you an example of how you might extract task entities from your document using Natural Language Processing (NLP) techniques and libraries such as spaCy or NLTK.

Here's an example using spaCy:

```python
import spacy

nlp = spacy.load(""en_core_web_sm"")

document = nlp(""Explaining and Harnessing Adversarial Examples"")

task_entities = []

for ent in document.ents:
    if ent.label_ == ""TASK"":
        task_entities.append(ent.text)

output = {'task': task_entities}
print(output)
```

In this example, we first load the English language model from spaCy. We then process the document using the `nlp` function, which returns a `Doc` object. We iterate through the named entities in the document and check if the entity label is ""TASK"". If it is, we add the entity text to our list of task entities. Finally, we create a dictionary with the key ""task"" and the value being our list of task entities, and print the output.

Note that in order for this code to work, you need to have spaCy installed and downloaded the English language model. You can install spaCy using pip:

```bash
pip install spacy
```

And download the English language model using the following command:

```bash
python -m spacy download en_core_web_sm
```","task:
  - explaining: Explanation of Adversarial Examples
  - harnessing: Utilization and Control of Adversarial Examples"
364c1a3df58d87cb40ab33fdf3831cf2862f3570,document : aNMM : Ranking Short Answer Texts with Attention - Based Neural Matching Model,1,"['Task', 'Method']",document : aNMM : Ranking Short Answer Texts with Attention - Based Neural Matching Model,{'Task': ['Ranking Short Answer Texts']},"{'task': ['Ranking', 'Short Answer Texts', 'with', 'Attention-Based', 'Neural Matching Model']}","task:
  - name: Ranking
  - name: Short Answer Texts
  - name: Developing a Model
  - name: Based on Attention
  - name: Neural Matching"
3842ee1e0fdfeff936b5c49973ff21adfaaf3929,document : Adversarial Discriminative Domain Adaptation,1,"['Task', 'Method']",document : Adversarial Discriminative Domain Adaptation,{'Task': []},"Based on the given document title, the task entities can be identified as:

{'task': ['Adversarial Discriminative Domain Adaptation']}","task:
  - name: ""Adversarial Discriminative Domain Adaptation""
  - type: ""Research""
  - sub_tasks:
    - name: ""Adversarial Training""
      type: ""Machine Learning Algorithm""
    - name: ""Discriminative Training""
      type: ""Machine Learning Algorithm""
    - name: ""Domain Adaptation""
      type: ""Machine Learning Technique"""
38cc89399dd6f5aaab1654f27ab3c9eeade12a36,document : Exploiting temporal information for 3D human pose estimation,1,"['Task', 'Method']",document : Exploiting temporal information for 3D human pose estimation,{'Task': ['3D human pose estimation']},"{'task': ['3D human pose estimation', 'exploiting temporal information']}","task:
  - name: ""3D human pose estimation""
  - sub_tasks:
    - name: ""Exploiting temporal information"""
38e2f851b705faa0d0a698ed9885bd6834440073,Probabilistic Model - Agnostic Meta - Learning,1,"['Task', 'Method']",Probabilistic Model - Agnostic Meta - Learning,{'Task': []},"Based on the given document title, it appears to be related to machine learning or artificial intelligence. Here are some potential task entities that could be extracted from the title:

1. Probabilistic Modeling
2. Meta Learning
3. Agnostic Meta Learning

Here's the Python dictionary output:

```python
{'task': ['Probabilistic Modeling', 'Meta Learning', 'Agnostic Meta Learning']}
```","task:
  - name: Probabilistic Modeling
  - name: Agnostic Meta-Learning"
3aa21de1a7c97e0458e10ed5730ce160bb436caa,document : Pixel2Mesh : Generating 3D Mesh Models from Single RGB Images,1,"['Task', 'Method']",document : Pixel2Mesh : Generating 3D Mesh Models from Single RGB Images,{'Task': []},"{'task': ['Generating 3D Mesh Models', 'from Single RGB Images']}","task:
  - name: Generating
  - name: 3D Mesh Models
  - tool: Pixel2Mesh"
3acc07f7f8951617276cf99483ed02aeb0a6eeac,document : Curriculum Domain Adaptation for Semantic Segmentation of Urban Scenes,1,"['Task', 'Method']",document : Curriculum Domain Adaptation for Semantic Segmentation of Urban Scenes,{'Task': ['Semantic Segmentation of Urban Scenes']},"{'task': ['Curriculum Domain Adaptation', 'Semantic Segmentation of Urban Scenes']}","task:
  - name: Curriculum Domain Adaptation
    description: A machine learning approach for adapting a semantic segmentation model to urban scenes from a different domain."
3ca3993b1f3536b15112f759067f62e999c5d38f,BB8 :,1,"['Task', 'Method']",BB8 :,{'Task': []},"Based on the given document, there is no explicit mention of tasks or task names in the text. Therefore, an empty list should be returned as the value for the 'task' key in the dictionary.

Here's the Python dictionary representation of the output:
```python
{'task': []}
```","task:
- name: BB8
  description: Unknown command or instruction for BB8 in this line.
  type: Unknown

tasks:
- name: Your output must be in YAML format:
  description: Instruction to format the output as YAML.
  type: Formatting

- name: task:
  description: Instruction to extract entities reflecting tasks from the document.
  type: Extraction

- name: - ...
  description: Placeholder for tasks to be extracted from the document.
  type: Task

- name: - ...
  description: Another placeholder for tasks to be extracted from the document.
  type: Task"
3cf31ecb2724b5088783d7c96a5fc0d5604cbf41,document : Simple and Accurate Dependency Parsing Using Bidirectional LSTM Feature Representations,1,"['Task', 'Method']",document : Simple and Accurate Dependency Parsing Using Bidirectional LSTM Feature Representations,{'Task': ['Dependency Parsing']},"Based on the given document title, the following tasks can be identified:

1. Dependency Parsing

Therefore, the output should be:

```python
{'task': ['Dependency Parsing']}
```","task:
  - name: Dependency Parsing
  - description: Simple and Accurate implementation using Bidirectional LSTM Feature Representations."
3daa086acd367dc971a2dc1382caba2031294233,"Holistic , Instance - level Human Parsing",1,"['Task', 'Method']","Holistic , Instance - level Human Parsing","{'Task': ['Holistic , Instance - level Human Parsing']}","{'task': ['Holistic', 'Instance-level', 'Human Parsing']}","task:
  - name: Holistic Human Parsing
  - name: Instance-level Human Parsing"
408e8eecc14c5cc60bbdfc486ba7a7fc97031788,Discriminative Unsupervised Feature Learning with Convolutional Neural Networks Current methods for training convolutional neural networks depend on large amounts of labeled samples for supervised training .,1,"['Task', 'Method']",Discriminative Unsupervised Feature Learning with Convolutional Neural Networks Current methods for training convolutional neural networks depend on large amounts of labeled samples for supervised training .,{'Task': ['supervised training']},"Based on the given document, the following entity reflecting the task can be identified:

{'task': ['training convolutional neural networks', 'supervised training']}","task:
  - name: Training convolutional neural networks
  - type: Supervised learning
  - data_requirement: Large amounts of labeled samples"
4365eb43a635bc6431dfaf3af1f7bf7bf55522cc,document : CoupleNet : Coupling Global Structure with Local Parts for Object Detection,1,"['Task', 'Method']",document : CoupleNet : Coupling Global Structure with Local Parts for Object Detection,{'Task': ['Object Detection']},"Based on the given document title, the following entities reflecting the tasks can be identified:

* Object Detection
* Coupling Global Structure with Local Parts

Therefore, the output in the required format would be:

```python
{'task': ['Object Detection', 'Coupling Global Structure with Local Parts']}
```","task:
  - name: ""Coupling Global Structure with Local Parts""
    description: ""The document discusses the technique of coupling global structure with local parts for object detection.""
  - name: ""Object Detection""
    description: ""Object detection is the task identified in the document."""
436b07bebaa1d1f05ef85415e10374048d25334d,OUTRAGEOUSLY LARGE NEURAL NETWORKS :,1,"['Task', 'Method']",OUTRAGEOUSLY LARGE NEURAL NETWORKS :,{'Task': []},"Based on the given document, there is only one potential task entity mentioned which is ""training Outrageously Large Neural Networks"". Here is the Python dictionary representation:

```python
{'task': ['training Outrageously Large Neural Networks']}
```","tasks:
- extract_information_about_neural_networks
- identify_large_neural_networks
- analyze_size_of_neural_networks
- classify_neural_networks_as_outrageous
- generate_output_in_yaml_format"
44078d0daed8b13114cffb15b368acc467f96351,document : Triplet Probabilistic Embedding for Face Verification and Clustering,1,"['Task', 'Method']",document : Triplet Probabilistic Embedding for Face Verification and Clustering,"{'Task': ['Face Verification', 'Clustering']}","Based on the given document title, the following entities reflecting the tasks can be identified:

{'task': ['Face Verification', 'Clustering']}","task:
  - name: Face Verification
  - name: Face Clustering
  - name: Triplet Probabilistic Embedding
  - technique: Embedding
  - technique: Probabilistic
  - technique: Triplet
  - application: Face Verification
  - application: Face Clustering"
45429c281e30f9e87ebcd1ae42e0656d2ead24d1,document : High - Resolution Image Synthesis and Semantic Manipulation with Conditional GANs,1,"['Task', 'Method']",document : High - Resolution Image Synthesis and Semantic Manipulation with Conditional GANs,"{'Task': ['High - Resolution Image Synthesis', 'Semantic Manipulation']}","{'task': ['High-Resolution Image Synthesis', 'Semantic Manipulation', 'Conditional GANs']}","task:
  - name: High-Resolution Image Synthesis
  - name: Semantic Manipulation
  - name: Conditional Generative Adversarial Networks (GANs)
  - name: Image Synthesis
  - name: Semantic Manipulation using GANs"
455da02e5048dffb51fb6ab5eb8aeca5926c9d9a,document : Spatial Pyramid Pooling in Deep Convolutional Networks for Visual Recognition,1,"['Task', 'Method']",document : Spatial Pyramid Pooling in Deep Convolutional Networks for Visual Recognition,{'Task': ['Visual Recognition']},"Based on the given document title, the following task entities can be extracted:

{'task': ['Visual Recognition', 'Deep Convolutional Networks', 'Spatial Pyramid Pooling']}","task:
  - name: Visual Recognition
    description: The document discusses the use of Spatial Pyramid Pooling in Deep Convolutional Networks for the task of Visual Recognition."
