context,question,answer,input_data,raw_zs_free_form_result,zs_free_form_result,raw_zs_bolding_result,zs_bolding_result,raw_zs_italicizing_result,zs_italicizing_result,raw_zs_brackets_result,zs_brackets_result,raw_zs_parenthesis_result,zs_parenthesis_result,raw_zs_placeholder_result,zs_placeholder_result,raw_zs_quoting_result,zs_quoting_result
enchanted-wreath,"the walk took some time , for it was very dark , and her shoes often stuck in the mud , but she was brave as well as beautiful and never thought of turning back merely because the path was both difficult and unpleasant . at last , with her dress torn by brambles that she could not see , and her fact scratched by the twigs on the trees , she reached the spot where she and her father had been cutting in the morning , and found the axe in the place he had left it . to her surprise , three little doves were sitting on the handle , all of them looking very sad .",very sad .,how did the three little doves look when the man's daughter saw them on the axe ?,GEM-FairytaleQA-test-849,how did the three little doves look when the man's daughter saw them on the axe ?,"[""how did the three little doves look when the man's daughter saw them on the axe ?""]",local,character,explicit,"Content: the walk took some time , for it was very dark , and her shoes often stuck in the mud , but she was brave as well as beautiful and never thought of turning back merely because the path was both difficult and unpleasant . at last , with her dress torn by brambles that she could not see , and her fact scratched by the twigs on the trees , she reached the spot where she and her father had been cutting in the morning , and found the axe in the place he had left it . to her surprise , three little doves were sitting on the handle , all of them looking very sad .

Question: how did the three little doves look when the man's daughter saw them on the axe ?",<ANSWER> The three little doves looked sad when the man's daughter saw them on the axe. </ANSWER>,T,*The three little doves looked very sad.*,,*The three little doves looked very sad.*,T,[[The three little doves looked very sad.]],T,((The three little doves looked very sad when the man's daughter saw them on the axe.)),T,So the answer is: the three little doves looked very sad.,t,"""""three little doves were sitting on the handle, all of them looking very sad.""""",
the-enchanted-deer,"the third sister was very kind , but had no counsel to give him , so he ate and drank and waited till her son came home , after he had sent all the birds to sleep . he thought a long while after his mother had told him the young man 's story , and at last he said that he was hungry , and the cow must be killed , as he wanted some supper . so the cow was killed and the meat cooked , and a bag made of its red skin . ' now get into the bag , ' bade the son , and the young man got in and took his gun with him , but the dog and the falcon he left outside . the keeper of the birds drew the string at the top of the bag , and left it to finish his supper , when in flew an eagle through the open door , and picked the bag up in her claws and carried it through the air to an island . there was nothing to eat on the island , and the fisher 's son thought he would die of food , when he remembered the box that the lady had put in his pocket . he opened the lid , and three tiny little birds flew out , and flapping their wings they asked , ' good master , is there anything we can do for thee ? '",she gave no counsel to ian .,how was the third sister different from the two other sisters ?,GEM-FairytaleQA-test-811,how was the third sister different from the two other sisters ?,['how was the third sister different from the two other sisters ?'],local,character,implicit,"Content: the third sister was very kind , but had no counsel to give him , so he ate and drank and waited till her son came home , after he had sent all the birds to sleep . he thought a long while after his mother had told him the young man 's story , and at last he said that he was hungry , and the cow must be killed , as he wanted some supper . so the cow was killed and the meat cooked , and a bag made of its red skin . ' now get into the bag , ' bade the son , and the young man got in and took his gun with him , but the dog and the falcon he left outside . the keeper of the birds drew the string at the top of the bag , and left it to finish his supper , when in flew an eagle through the open door , and picked the bag up in her claws and carried it through the air to an island . there was nothing to eat on the island , and the fisher 's son thought he would die of food , when he remembered the box that the lady had put in his pocket . he opened the lid , and three tiny little birds flew out , and flapping their wings they asked , ' good master , is there anything we can do for thee ? '

Question: how was the third sister different from the two other sisters ?","<ANSWER> The third sister was different from the two other sisters in that she was very kind but had no counsel to give. She could not provide any solutions or guidance to the fisher's son, but she did offer him food and shelter while he waited for her son to return. <\/ANSWER>",,"*The third sister was different from the two other sisters in that she was very kind but had no counsel to give. She did not provide any guidance or solution to the fisher's son's problem, unlike the other two sisters who had given him tasks to complete.*",,"*The third sister was different from the two other sisters in that she was very kind but had no counsel to give. She could not provide any guidance or solution to the fisher's son's problem, unlike the other two sisters who had given him tasks to complete.*",T,"[[The third sister was kind but had no counsel to give, while the other two sisters provided guidance and solutions.]]",T,"((The third sister was kind but had no counsel to give, while the other two sisters provided guidance and solutions.))",T,"So the answer is: The third sister was different from the two other sisters in that she was very kind but had no counsel to give. She did not provide the fisher's son with any guidance or solution to his problem, unlike the other two sisters who had given him tasks to complete. Instead, she allowed him to wait and eat while her son was away, and eventually helped him escape by putting him in a bag and sending him to an island with three tiny birds that offered to help him.",T,"""""Unlike the two other sisters, the third sister was very kind but had no counsel to give.""""",
the-enchanted-deer,"' here i must leave you , ' said the deer , ' but to - morrow meet me at midday in the church that is yonder . ' and jumping across the stream , she vanished into a wood . next day he set out for the church , but the old woman of the cottage had gone before him , and had stuck an enchanted stick called ' the spike of hurt ' in a crack of the door , so that he would brush against it as he stepped across the threshold . suddenly he felt so sleepy that he could not stand up , and throwing himself on the ground he sank into a deep slumber , not knowing that the dark lad was watching him . nothing could waken him , not even the sound of sweetest music , nor the touch of a lady who bent over him . a sad look came on her face , as she saw it was no use , and at last she gave it up , and lifting his arm , wrote her name across the side--'the daughter of the king of the town under the waves . ' ' i will come to - morrow , ' she whispered , though he could not hear her , and she went sorrowfully away .",in the church .,where did ian need to meet the deer ?,GEM-FairytaleQA-test-796,where did ian need to meet the deer ?,['where did ian need to meet the deer ?'],local,setting,explicit,"Content: ' here i must leave you , ' said the deer , ' but to - morrow meet me at midday in the church that is yonder . ' and jumping across the stream , she vanished into a wood . next day he set out for the church , but the old woman of the cottage had gone before him , and had stuck an enchanted stick called ' the spike of hurt ' in a crack of the door , so that he would brush against it as he stepped across the threshold . suddenly he felt so sleepy that he could not stand up , and throwing himself on the ground he sank into a deep slumber , not knowing that the dark lad was watching him . nothing could waken him , not even the sound of sweetest music , nor the touch of a lady who bent over him . a sad look came on her face , as she saw it was no use , and at last she gave it up , and lifting his arm , wrote her name across the side--'the daughter of the king of the town under the waves . ' ' i will come to - morrow , ' she whispered , though he could not hear her , and she went sorrowfully away .

Question: where did ian need to meet the deer ?","<ANSWER> At the church, specifically at midday.
</ANSWER>",A,*at midday in the church that is yonder*,,*at midday in the church that is yonder*,a,"[[At the church, the following day, at midday]]",A,"((At the church, midday, the following day.))",A,So the answer is: at the church.,a,"""'at midday in the church that is yonder',"" said the deer.",
hat-of-huldres,"once upon a time there was a big wedding at a certain farmstead , and a certain cottager was on his way to the wedding - feast . as he chanced to cross a field , he found a milk - strainer , such as are usually made of cows ' tails , and looking just like an old brown rag . he picked it up , for he thought it could be washed , and then he would give it to his wife for a dish - rag . but when he came to the house where they were celebrating the wedding , it seemed as though no one saw him . the bride and groom nodded to the rest of the guests , they spoke to them and poured for them ; but he got neither greeting nor drink . then the chief cook came and asked the other folk to sit down to the table ; but he was not asked , nor did he get anything to eat . for he did not care to sit down of his own accord when no one had asked him . at last he grew angry and thought : "" i might as well go home , for not a soul pays a bit of attention to me here . "" when he reached home , he said : "" good evening , here i am back again . "" the man was invisible , for what he had found was a huldre hat . "" what are you talking about ? ca n't you see me ? have you lost your wits ? "" asked the man . "" there is an old hair strainer for you . i found it outside on the ground , "" said he , and he threw it on the bench . and then his wife saw him ; but at the same moment the hat of the huldres disappeared , for he should only have loaned it , not given it away . now the man saw how everything had come about , and went back to the wedding - feast . and this time he was received in right friendly fashion , and was asked to drink , and to seat himself at the table . ",they could see him .,why was the cottager treated differently after returning to the wedding-feast ?,GEM-FairytaleQA-test-599,why was the cottager treated differently after returning to the wedding-feast ?,['why was the cottager treated differently after returning to the wedding-feast ?'],summary,causal relationship,implicit,"Content: once upon a time there was a big wedding at a certain farmstead , and a certain cottager was on his way to the wedding - feast . as he chanced to cross a field , he found a milk - strainer , such as are usually made of cows ' tails , and looking just like an old brown rag . he picked it up , for he thought it could be washed , and then he would give it to his wife for a dish - rag . but when he came to the house where they were celebrating the wedding , it seemed as though no one saw him . the bride and groom nodded to the rest of the guests , they spoke to them and poured for them ; but he got neither greeting nor drink . then the chief cook came and asked the other folk to sit down to the table ; but he was not asked , nor did he get anything to eat . for he did not care to sit down of his own accord when no one had asked him . at last he grew angry and thought : "" i might as well go home , for not a soul pays a bit of attention to me here . "" when he reached home , he said : "" good evening , here i am back again . "" the man was invisible , for what he had found was a huldre hat . "" what are you talking about ? ca n't you see me ? have you lost your wits ? "" asked the man . "" there is an old hair strainer for you . i found it outside on the ground , "" said he , and he threw it on the bench . and then his wife saw him ; but at the same moment the hat of the huldres disappeared , for he should only have loaned it , not given it away . now the man saw how everything had come about , and went back to the wedding - feast . and this time he was received in right friendly fashion , and was asked to drink , and to seat himself at the table . 

Question: why was the cottager treated differently after returning to the wedding-feast ?","<ANSWER> The cottager was treated differently after returning to the wedding-feast because the first time he came, he was wearing a huldre hat that made him invisible to the other guests. When he returned home and removed the hat, his wife could see him again. At the wedding, he was then received in a friendly manner and was asked to drink and seat himself at the table. </ANSWER>",T,"*The cottager was treated differently after returning to the wedding-feast because the first time he came, he was wearing a huldre hat that made him invisible.",,"*The cottager was treated differently after returning to the wedding-feast because he was no longer wearing the huldre hat, which made him invisible to the other guests.",,"[[The cottager was treated differently after returning to the wedding-feast because the first time he came, he was wearing a huldre hat that made him invisible.]]",T,"The cottager was treated differently after returning to the wedding-feast because the first time he came, he was wearing a huldre hat that made him invisible. ((When he lost the hat and returned home, his wife saw him, and the hat of the huldres disappeared because he should only have loaned it, not given it away. At the wedding, he was no longer invisible, and was received in friendly fashion and asked to drink and seat himself at the table.))",W,"The cottager was treated differently after returning to the wedding-feast because the first time he came, he was wearing a huldre hat that made him invisible. So the answer is: he was not wearing the invisible hat the second time.",h,"""""The cottager was treated differently after returning to the wedding-feast because he was no longer wearing the huldre hat, which made him invisible.""""""",
the-sea-king-gift,"all good things go in threes , so matte and his wife fished for salmon in spring , for herring in summer , and for cod in winter . when on saturdays the weather was fine and the wind favourable , they sailed to the nearest town , sold their fish , and went to church on sunday . but it often happened that for weeks at a time they were quite alone on the rock ahtola , and had nothing to look at except their little yellow - brown dog , which bore the grand name of prince , their grass tufts , their bushes and blooms , the sea bays and fish , a stormy sky and the blue , white - crested waves . for the rock lay far away from the land , and there were no green islets or human habitations for miles round , only here and there appeared a rock of the same red stone as ahtola , besprinkled day and night with the ocean spray . matte and maie were industrious , hard - working folk , happy and contented in their poor hut , and they thought themselves rich when they were able to salt as many casks of fish as they required for winter and yet have some left over with which to buy tobacco for the old man , and a pound or two of coffee for his wife , with plenty of burned corn and chicory in it to give it a flavour . besides that , they had bread , butter , fish , a beer cask , and a buttermilk jar ; what more did they require ? all would have gone well had not maie been possessed with a secret longing which never let her rest ; and this was , how she could manage to become the owner of a cow .","tobacco for the old man , and a pound or two of coffee for his wife .",what did matte and maie buy with their leftover salt ?,GEM-FairytaleQA-test-456,what did matte and maie buy with their leftover salt ?,['what did matte and maie buy with their leftover salt ?'],local,action,explicit,"Content: all good things go in threes , so matte and his wife fished for salmon in spring , for herring in summer , and for cod in winter . when on saturdays the weather was fine and the wind favourable , they sailed to the nearest town , sold their fish , and went to church on sunday . but it often happened that for weeks at a time they were quite alone on the rock ahtola , and had nothing to look at except their little yellow - brown dog , which bore the grand name of prince , their grass tufts , their bushes and blooms , the sea bays and fish , a stormy sky and the blue , white - crested waves . for the rock lay far away from the land , and there were no green islets or human habitations for miles round , only here and there appeared a rock of the same red stone as ahtola , besprinkled day and night with the ocean spray . matte and maie were industrious , hard - working folk , happy and contented in their poor hut , and they thought themselves rich when they were able to salt as many casks of fish as they required for winter and yet have some left over with which to buy tobacco for the old man , and a pound or two of coffee for his wife , with plenty of burned corn and chicory in it to give it a flavour . besides that , they had bread , butter , fish , a beer cask , and a buttermilk jar ; what more did they require ? all would have gone well had not maie been possessed with a secret longing which never let her rest ; and this was , how she could manage to become the owner of a cow .

Question: what did matte and maie buy with their leftover salt ?","<ANswer> Tobacco for the old man and a pound or two of coffee for his wife, with plenty of burned corn and chicory in it to give it a flavor. <ANswer>",,*tobacco for the old man and a pound or two of coffee for his wife*,,*tobacco for the old man and a pound or two of coffee for his wife*,t,[[tobacco for the old man and a pound or two of coffee for his wife]],t,((tobacco for the old man and a pound or two of coffee for his wife)),t,So the answer is: tobacco and coffee.,t,"""""tobacco for the old man, and a pound or two of coffee for his wife""""",
happy-hunter-skillful-fisher,"he now began to feel extremely anxious , for he knew that his brother would be angry at his having lost his hook , for , it being his only one , he valued it above all other things . the happy hunter now set to work to look among the rocks and on the sand for the lost hook , and while he was searching to and fro , his brother , the skillful fisher , arrived on the scene . he had failed to find any game while hunting that day , and was not only in a bad temper , but looked fearfully cross . when he saw the happy hunter searching about on the shore he knew that something must have gone wrong , so he said at once : "" what are you doing , my brother ? "" the happy hunter went forward timidly , for he feared his brother 's anger , and said : "" oh , my brother , i have indeed done badly . "" "" what is the matter?-what have you done ? "" asked the elder brother impatiently . "" i have lost your precious fishing hook- """,anxious .,how did the happy hunter feel when he saw his hook was lost ?,GEM-FairytaleQA-test-883,how did the happy hunter feel when he saw his hook was lost ?,['how did the happy hunter feel when he saw his hook was lost ?'],local,feeling,explicit,"Content: he now began to feel extremely anxious , for he knew that his brother would be angry at his having lost his hook , for , it being his only one , he valued it above all other things . the happy hunter now set to work to look among the rocks and on the sand for the lost hook , and while he was searching to and fro , his brother , the skillful fisher , arrived on the scene . he had failed to find any game while hunting that day , and was not only in a bad temper , but looked fearfully cross . when he saw the happy hunter searching about on the shore he knew that something must have gone wrong , so he said at once : "" what are you doing , my brother ? "" the happy hunter went forward timidly , for he feared his brother 's anger , and said : "" oh , my brother , i have indeed done badly . "" "" what is the matter?-what have you done ? "" asked the elder brother impatiently . "" i have lost your precious fishing hook- ""

Question: how did the happy hunter feel when he saw his hook was lost ?",<ANSWER> The happy hunter felt extremely anxious when he realized he had lost his brother's precious fishing hook. </ANSWER>,T,*The happy hunter felt extremely anxious when he realized he had lost his brother's precious fishing hook.,,*The happy hunter felt extremely anxious when he realized he had lost his brother's precious fishing hook.,,[[The happy hunter felt extremely anxious when he realized he had lost his brother's precious fishing hook.]],T,((The happy hunter felt extremely anxious when he realized he had lost his brother's precious fishing hook.)),T,So the answer is: the happy hunter felt extremely anxious when he realized he had lost his brother's precious fishing hook.,t,"""He now began to feel extremely anxious.""

""He knew that his brother would be angry at his having lost his hook, for it being his only one, he valued it above all other things.""",
the-sea-king-gift,"all good things go in threes , so matte and his wife fished for salmon in spring , for herring in summer , and for cod in winter . when on saturdays the weather was fine and the wind favourable , they sailed to the nearest town , sold their fish , and went to church on sunday . but it often happened that for weeks at a time they were quite alone on the rock ahtola , and had nothing to look at except their little yellow - brown dog , which bore the grand name of prince , their grass tufts , their bushes and blooms , the sea bays and fish , a stormy sky and the blue , white - crested waves . for the rock lay far away from the land , and there were no green islets or human habitations for miles round , only here and there appeared a rock of the same red stone as ahtola , besprinkled day and night with the ocean spray . matte and maie were industrious , hard - working folk , happy and contented in their poor hut , and they thought themselves rich when they were able to salt as many casks of fish as they required for winter and yet have some left over with which to buy tobacco for the old man , and a pound or two of coffee for his wife , with plenty of burned corn and chicory in it to give it a flavour . besides that , they had bread , butter , fish , a beer cask , and a buttermilk jar ; what more did they require ? all would have gone well had not maie been possessed with a secret longing which never let her rest ; and this was , how she could manage to become the owner of a cow .",matte and maie .,"who were industrious, hard-working folk, happy and contented in their poor hut ?",GEM-FairytaleQA-test-455,"who were industrious, hard-working folk, happy and contented in their poor hut ?","['who were industrious, hard-working folk, happy and contented in their poor hut ?']",local,character,explicit,"Content: all good things go in threes , so matte and his wife fished for salmon in spring , for herring in summer , and for cod in winter . when on saturdays the weather was fine and the wind favourable , they sailed to the nearest town , sold their fish , and went to church on sunday . but it often happened that for weeks at a time they were quite alone on the rock ahtola , and had nothing to look at except their little yellow - brown dog , which bore the grand name of prince , their grass tufts , their bushes and blooms , the sea bays and fish , a stormy sky and the blue , white - crested waves . for the rock lay far away from the land , and there were no green islets or human habitations for miles round , only here and there appeared a rock of the same red stone as ahtola , besprinkled day and night with the ocean spray . matte and maie were industrious , hard - working folk , happy and contented in their poor hut , and they thought themselves rich when they were able to salt as many casks of fish as they required for winter and yet have some left over with which to buy tobacco for the old man , and a pound or two of coffee for his wife , with plenty of burned corn and chicory in it to give it a flavour . besides that , they had bread , butter , fish , a beer cask , and a buttermilk jar ; what more did they require ? all would have gone well had not maie been possessed with a secret longing which never let her rest ; and this was , how she could manage to become the owner of a cow .

Question: who were industrious, hard-working folk, happy and contented in their poor hut ?",<ANSWER> Matte and Maie < /******/> </ANSWER>,M,*Matte and Maie*,,*Matte and Maie*,M,[[Matte and Maie]],M,((Matte and Maie)),M,"Matte and Maie were the industrious, hard-working folk, happy and contented in their poor hut.

So the answer is: Matte and Maie.",M,"""""Matte and Maie"""" were industrious, hard-working folk, happy and contented in their poor hut.",
the-wee-bannock,"but the little bannock had no wish to be eaten up by the miller , so it turned and ran out of the mill , and the miller was so busy that he did not trouble himself to run after it . after this it ran on , and on , and on , till it came to the smithy , and it popped in there to see what it could see . the smith was busy at the anvil making horse - shoe nails , but he looked up as the wee bannock entered .",the little bannock had no wish to be eaten up by the miller .,why did the bannock run away from the miller ?,GEM-FairytaleQA-test-26,why did the bannock run away from the miller ?,['why did the bannock run away from the miller ?'],local,causal relationship,explicit,"Content: but the little bannock had no wish to be eaten up by the miller , so it turned and ran out of the mill , and the miller was so busy that he did not trouble himself to run after it . after this it ran on , and on , and on , till it came to the smithy , and it popped in there to see what it could see . the smith was busy at the anvil making horse - shoe nails , but he looked up as the wee bannock entered .

Question: why did the bannock run away from the miller ?",<ANSWER> The bannock ran away from the miller because it did not want to be eaten up. </ANSWER>,T,***The bannock ran away from the miller because it did not want to be eaten up.***,*,*The bannock ran away from the miller because it did not want to be eaten up.*,T,[[The bannock ran away from the miller because it did not want to be eaten.]],T,((The bannock ran away from the miller because it did not want to be eaten.)),T,So the answer is: The bannock ran away from the miller because it did not want to be eaten up.,T,"""""The bannock ran away from the miller because it did not want to be eaten up.""""""",
jelly-fish-and-monkey,"the palace of rin jin was at the bottom of the sea , and was so beautiful that no one has ever seen anything like it even in dreams . the walls were of coral , the roof of jadestone and chrysoprase , and the floors were of the finest mother - of - pearl . but the dragon king , in spite of his wide - spreading kingdom , his beautiful palace and all its wonders , and his power which none disputed throughout the whole sea , was not at all happy , for he reigned alone . at last he thought that if he married he would not only be happier , but also more powerful . so he decided to take a wife . calling all his fish retainers together , he chose several of them as ambassadors to go through the sea and seek for a young dragon princess who would be his bride .",he was lonely .,why did rin jin not enjoy reigning alone ?,GEM-FairytaleQA-test-522,why did rin jin not enjoy reigning alone ?,['why did rin jin not enjoy reigning alone ?'],local,causal relationship,implicit,"Content: the palace of rin jin was at the bottom of the sea , and was so beautiful that no one has ever seen anything like it even in dreams . the walls were of coral , the roof of jadestone and chrysoprase , and the floors were of the finest mother - of - pearl . but the dragon king , in spite of his wide - spreading kingdom , his beautiful palace and all its wonders , and his power which none disputed throughout the whole sea , was not at all happy , for he reigned alone . at last he thought that if he married he would not only be happier , but also more powerful . so he decided to take a wife . calling all his fish retainers together , he chose several of them as ambassadors to go through the sea and seek for a young dragon princess who would be his bride .

Question: why did rin jin not enjoy reigning alone ?","<ANSWER> Rin Jin was not content with reigning alone and believed that marrying a dragon princess would bring him happiness and increased power.

</ANSWER>",R,*Rin Jin was not content with reigning alone and believed that marrying a dragon princess would bring him happiness and increased power.,,*Rin Jin was not content with reigning alone as he believed that marriage would bring him happiness and additional power.,,"[[The dragon king, Rin Jin, was not content with reigning alone due to his desire for companionship and potential increased power through marriage.]]",T,"((The dragon king, Rin Jin, was not content with reigning alone due to his desire for companionship and potential increased power through marriage.))",T,So the answer is: Rin Jin was not content with reigning alone and believed that marrying a dragon princess would bring him happiness and increased power.,R,"""Rin Jin was not content with reigning alone, believing that marriage would bring him both happiness and increased power.""",
the-enchanted-deer,"' i will give them , ' answered the man , and he took the horse , and the youth took the gun and the dog and the falcon , and went home with them . but when his mother heard what he had done she was very angry , and beat him with a stick which she had in her hand . ' that will teach you to sell my property , ' said she , when her arm was quite tired , but ian her son answered her nothing , and went off to his bed , for he was very sore . that night he rose softly , and left the house carrying the gun with him . ' i will not stay here to be beaten , ' thought he , and he walked and he walked and he walked , till it was day again , and he was hungry and looked about him to see if he could get anything to eat . not very far off was a farm - house , so he went there , and knocked at the door , and the farmer and his wife begged him to come in , and share their breakfast .",he sold her property .,why was the young man's mother angry at her son ?,GEM-FairytaleQA-test-773,why was the young man's mother angry at her son ?,"[""why was the young man's mother angry at her son ?""]",local,causal relationship,implicit,"Content: ' i will give them , ' answered the man , and he took the horse , and the youth took the gun and the dog and the falcon , and went home with them . but when his mother heard what he had done she was very angry , and beat him with a stick which she had in her hand . ' that will teach you to sell my property , ' said she , when her arm was quite tired , but ian her son answered her nothing , and went off to his bed , for he was very sore . that night he rose softly , and left the house carrying the gun with him . ' i will not stay here to be beaten , ' thought he , and he walked and he walked and he walked , till it was day again , and he was hungry and looked about him to see if he could get anything to eat . not very far off was a farm - house , so he went there , and knocked at the door , and the farmer and his wife begged him to come in , and share their breakfast .

Question: why was the young man's mother angry at her son ?","<ANSWER> The young man's mother was angry because he took some of her property (the horse, gun, dog, and falcon) without her permission and sold them. </ANSWER>",T,"***The young man's mother was angry because he had taken and kept some of her property (the horse, gun, dog, and falcon) without her permission.***",*,"*The young man's mother was angry because he had taken and kept some of her property (the horse, gun, dog, and falcon) without her permission.",,[[The young man's mother was angry because he took her property (the horse) without her permission.]],T,"((The young man's mother was angry because he had taken some of her property - the horse, the gun, the dog, and the falcon - without her permission.))",T,So the answer is: The young man's mother was angry because he took and sold his father's horse without her permission.,T,"""""She was angry at her son because he had taken and kept for himself the horse, the gun, the dog, and the falcon that the man had given to her son.""""",
the-enchanted-deer,"then ian was killed a second time , and after the rest of the robbers had eaten , they lay down and slept till morning . no sooner were their faces touched with the sun 's rays than they were up and off . then the deer entered and dropped the healing wax on the dead man , and he was as well as ever . by this time he did not mind what befell him , so sure was he that the deer would take care of him , and in the evening that which had happened before happened again -- the four robbers were put to death and the fisher 's son also , but because there was no food left for them to eat , they were nearly mad with rage , and began to quarrel . from quarrelling they went on to fighting , and fought so hard that by and bye they were all stretched dead on the floor . then the deer entered , and the fisher 's son was restored to life , and bidding him follow her , she ran on to a little white cottage where dwelt an old woman and her son , who was thin and dark .",began to quarrel .,what did the robbers do after there was no food left for them to eat ?,GEM-FairytaleQA-test-794,what did the robbers do after there was no food left for them to eat ?,['what did the robbers do after there was no food left for them to eat ?'],local,action,explicit,"Content: then ian was killed a second time , and after the rest of the robbers had eaten , they lay down and slept till morning . no sooner were their faces touched with the sun 's rays than they were up and off . then the deer entered and dropped the healing wax on the dead man , and he was as well as ever . by this time he did not mind what befell him , so sure was he that the deer would take care of him , and in the evening that which had happened before happened again -- the four robbers were put to death and the fisher 's son also , but because there was no food left for them to eat , they were nearly mad with rage , and began to quarrel . from quarrelling they went on to fighting , and fought so hard that by and bye they were all stretched dead on the floor . then the deer entered , and the fisher 's son was restored to life , and bidding him follow her , she ran on to a little white cottage where dwelt an old woman and her son , who was thin and dark .

Question: what did the robbers do after there was no food left for them to eat ?","<ANSWER> The robbers quarreled and fought among themselves due to their rage and madness caused by the lack of food, resulting in all of them being killed. </ANSWER>",T,"The robbers quarreled and fought each other due to their rage and madness caused by the lack of food, resulting in all of them being killed. (*The robbers quarreled and fought each other due to their rage and madness caused by the lack of food, resulting in all of them being killed.*)",,"*The robbers quarreled and fought among themselves due to their rage and hunger, resulting in all of them being killed.*",T,"[[The robbers quarreled and fought among themselves due to their rage and hunger, resulting in all of them being killed.]]",T,"The robbers quarreled and fought each other due to their rage and madness caused by the lack of food, resulting in all of them being killed ((robbers and the fisher's son)).",r,"The robbers quarreled and fought among themselves due to their rage and madness caused by the lack of food, resulting in all of them being killed.

So the answer is: they fought and killed each other.",t,"""""The robbers, near mad with rage due to the lack of food, began to quarrel. From quarrelling they went on to fighting, and fought so hard that they were all stretched dead on the floor.""""""",
how-an-old-man-lost-his-wen,"then said one of the demon 's attendants kneeling behind the chief : "" the token he leaves with us must be the most important thing to him in his possession . i see the old man has a wen on his right cheek . now mortal men consider such a wen very fortunate . let my lord take the lump from the old man 's right cheek , and he will surely come to - morrow , if only to get that back . "" "" you are very clever , "" said the demon chief , giving his horns an approving nod . then he stretched out a hairy arm and claw - like hand , and took the great lump from the old man 's right cheek . strange to say , it came off as easily as a ripe plum from the tree at the demon 's touch , and then the merry troop of demons suddenly vanished . ",the demon chief wanted the old man to come again .,why did the demon chief take the old man's wen ?,GEM-FairytaleQA-test-153,why did the demon chief take the old man's wen ?,"[""why did the demon chief take the old man's wen ?""]",summary,causal relationship,implicit,"Content: then said one of the demon 's attendants kneeling behind the chief : "" the token he leaves with us must be the most important thing to him in his possession . i see the old man has a wen on his right cheek . now mortal men consider such a wen very fortunate . let my lord take the lump from the old man 's right cheek , and he will surely come to - morrow , if only to get that back . "" "" you are very clever , "" said the demon chief , giving his horns an approving nod . then he stretched out a hairy arm and claw - like hand , and took the great lump from the old man 's right cheek . strange to say , it came off as easily as a ripe plum from the tree at the demon 's touch , and then the merry troop of demons suddenly vanished . 

Question: why did the demon chief take the old man's wen ?","<ANSWER> The demon chief took the old man's wen as a token, believing it to be the most important thing to him, as it was considered fortunate by mortal men. <\/ANSWER>",,"***The demon chief took the old man's wen as a token, believing it to be the most important thing to him, as it was considered fortunate by mortal men.***",*,"*The demon chief took the old man's wen as it was considered the most important thing to him, believing that returning it would ensure the old man's presence the following day.",,"[[The demon chief took the old man's wen as a valuable token, believing it to be the most important thing to the old man.]]",T,"((The demon chief took the old man's wen as a valuable token, believing it to be the most important thing to the old man.))",T,So the answer is: The demon chief took the old man's wen as a valuable token to ensure his return.,T,"""""The demon chief took the old man's wen as it was considered the most important thing to him, believing that returning it would ensure the old man's presence the following day.""""",
